t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1,mmsi2_2,lat_2,lon_2,cog_2,sog_2,abs_bearing_2,rel_bearing_2,tcpa_2,dcpa_2,c_lat_2,c_lon_2,ships_distance_2,rel_speed_2
2022-07-05 21:16:06,304829000,211118300,54.367769,10.173007,29.99858551797564,12.930885447489937,195.7777498277403,165.77916430976467,0,0.0,54.367769,10.173007,1.1661690064794816,20.132821767590062,246084000.0,54.367769,10.173007,29.99858551797564,12.930885447489937,16.8125207156923,346.81393519771666,276.0,0.9713914686825055,54.381757823724996,10.186871882818302,2.8296015118790496,15.434492939986864,,,,,,,,,,,,,
2022-07-05 21:16:12,304829000,211118300,54.367961,10.173303,32.55621579029992,12.60831498250504,195.97368486530212,163.4174690750022,0,0.0,54.367961,10.173303,1.1958725701943844,20.324798229533595,246084000.0,54.367961,10.173303,32.55621579029992,12.60831498250504,16.78849626801548,344.23228047771556,234.0,0.799895788336933,54.379170896253086,10.185589736459251,2.8055097192224623,15.739484151323595,,,,,,,,,,,,,
2022-07-05 21:16:18,304829000,211118300,54.368153,10.173604,32.122426984638764,12.759411464511372,196.15795960643686,164.0355326217981,0,0.0,54.368153,10.173604,1.2273903887688984,21.42841335405398,246084000.0,54.368153,10.173604,32.122426984638764,12.759411464511372,16.750870533708394,344.62844354906963,216.0,0.7455631749460044,54.37865184308275,10.184920170638177,2.7814767818574513,15.952418727290835,,,,,,,,,,,,,
2022-07-05 21:16:24,304829000,211118300,54.368345,10.173912,31.532222018493258,12.972148677631491,196.36070483147589,164.82848281298263,0,0.0,54.368345,10.173912,1.25747030237581,20.804047232214284,246084000.0,54.368345,10.173912,31.532222018493258,12.972148677631491,16.69643743324889,345.16421541475563,210.0,0.7363218142548597,54.3787804310237,10.18490422260197,2.7578390928725702,16.035892823388465,,,,,,,,,,,,,
2022-07-05 21:16:30,304829000,211118300,54.368538,10.174221,31.582107300763937,13.021293347720254,196.56546791039867,164.98336060963473,0,0.0,54.368538,10.174221,1.2864508639308856,20.23396867501114,246084000.0,54.368538,10.174221,31.582107300763937,13.021293347720254,16.64642303487767,345.06431573411373,198.0,0.695634989200864,54.37839152040235,10.184620522831668,2.7337154427645785,16.230258850518464,,,,,,,,,,,,,
2022-07-05 21:16:36,304829000,211118300,54.368733,10.174528,32.01322560471067,12.998076665501133,196.7649413174746,164.75171571276394,0,0.0,54.368733,10.174528,1.3152840172786178,20.175077961957875,246084000.0,54.368733,10.174528,32.01322560471067,12.998076665501133,16.604503885904307,344.59127828119364,186.0,0.6510053995680346,54.37791128813849,10.184378973806714,2.7089060475161983,16.486213732923357,,,,,,,,,,,,,
2022-07-05 21:16:42,304829000,211118300,54.36893,10.174831,32.61680191874569,12.9152929872361,196.95922236042344,164.34242044167775,0,0.0,54.36893,10.174831,1.3445966522678188,20.50453567761292,246084000.0,54.36893,10.174831,32.61680191874569,12.9152929872361,16.56513291463466,343.94833099588897,162.0,0.5606231101511878,54.376781361946065,10.183456504149193,2.6833288336933045,16.911579570037503,,,,,,,,,,,,,
2022-07-05 21:16:48,304829000,211118300,54.369127,10.175136,32.445875338089024,12.975599329636289,197.17148048816819,164.72560515007916,0,0.0,54.369127,10.175136,1.3746214902807776,21.25547926107363,246084000.0,54.369127,10.175136,32.445875338089024,12.975599329636289,16.51663766158464,344.0707623234956,156.0,0.5415745140388769,54.37672608345255,10.183429614293805,2.6579514038876892,16.945617948100576,,,,,,,,,,,,,
2022-07-05 21:16:54,304829000,211118300,54.369325,10.175443,32.407659996142,13.055101119776856,197.37950157752766,164.97184158138566,0,0.0,54.369325,10.175443,1.4046382289416846,21.299334011316795,246084000.0,54.369325,10.175443,32.407659996142,13.055101119776856,16.44765279764863,344.0399928015066,186.0,0.6538704103671706,54.37850366013913,10.185446048652032,2.6343779697624186,16.214130975534793,,,,,,,,,,,,,
2022-07-05 21:17:00,304829000,211118300,54.369524,10.175753,32.28625382416021,13.164832142345375,197.5848945305748,165.29864070641457,0,0.0,54.369524,10.175753,1.4346582073434127,21.36742005499455,246084000.0,54.369524,10.175753,32.28625382416021,13.164832142345375,16.378190796574927,344.0919369724147,174.0,0.6154060475161987,54.378174355614526,10.18513619033402,2.610192764578833,16.582558098247052,,,,,,,,,,,,,
