t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1
2022-07-05 23:55:18,255806357,351760000,54.366199,10.140344,353.3940408974884,3.0665434556042013,122.13905467735856,128.74501377987013,0,0.0,54.366199,10.140344,0.06180021598272138,0.6807794102442505,,,,,,,,,,,,,
2022-07-05 23:55:24,255806357,351760000,54.36619,10.140424,353.6806623012799,2.884502410665681,122.60111590269122,128.92045360141134,0,0.0,54.36619,10.140424,0.06124190064794816,0.7556034165334853,,,,,,,,,,,,,
2022-07-05 23:55:30,255806357,351760000,54.366183,10.140493,354.29709164681947,2.485029906633864,123.17098204266773,128.87389039584826,0,0.0,54.366183,10.140493,0.06096598272138228,0.6107246071061259,,,,,,,,,,,,,
2022-07-05 23:55:36,255806357,351760000,54.366176,10.140557,353.85483997082804,2.306826084873817,123.70673260614433,129.8518926353163,0,0.0,54.366176,10.140557,0.060542116630669544,0.6949459491647356,,,,,,,,,,,,,
2022-07-05 23:55:42,255806357,351760000,54.366169,10.140618,353.55510421458945,2.1999792672120964,124.12550849933513,130.57040428474568,0,0.0,54.366169,10.140618,0.059780237580993524,0.8965112830049256,,,,,,,,,,,,,
2022-07-05 23:55:48,255806357,351760000,54.366162,10.140677,353.3385660980792,2.128784765063941,124.58439350924067,131.24582741116149,0,0.0,54.366162,10.140677,0.05887257019438445,1.0415893952504265,,,,,,,,,,,,,
2022-07-05 23:55:54,255806357,351760000,54.366153,10.140737,351.60058405020504,2.1736770184698435,124.9512976234198,133.35071357321476,0,0.0,54.366153,10.140737,0.05780723542116631,1.1249587006602493,,,,,,,,,,,,,
2022-07-05 23:56:00,255806357,351760000,54.366142,10.140798,349.9342309289371,2.220511642332401,125.1715026734746,135.2372717445375,0,0.0,54.366142,10.140798,0.05676133909287257,1.0336330468560617,,,,,,,,,,,,,
2022-07-05 23:56:06,255806357,351760000,54.366134,10.140849,351.2221571529303,1.849493115721626,125.15952212694947,133.93736497401915,0,0.0,54.366134,10.140849,0.056151727861771056,0.5447488034275348,,,,,,,,,,,,,
2022-07-05 23:56:12,255806357,351760000,54.366129,10.140894,353.7580682687702,1.6222882961512646,124.9996551592049,131.2415868904347,0,0.0,54.366129,10.140894,0.055956263498920085,0.15832276246242308,,,,,,,,,,,,,
2022-07-05 23:56:18,255806357,351760000,54.366123,10.140948,353.75806931625414,1.946745957562018,125.02495274181723,131.2668834255631,0,0.0,54.366123,10.140948,0.05550215982721383,0.4187967931411663,,,,,,,,,,,,,
2022-07-05 23:56:24,255806357,351760000,54.366115,10.140997,350.86980121715726,1.7787086846839053,124.86624014105598,133.99643892389872,0,0.0,54.366115,10.140997,0.05488120950323974,0.514607252262335,,,,,,,,,,,,,
2022-07-05 23:56:30,255806357,351760000,54.366106,10.141035,346.8763747705421,1.3986958690310198,124.52557976385145,137.64920499330935,0,0.0,54.366106,10.141035,0.0544001079913607,0.38377247008737425,,,,,,,,,,,,,
2022-07-05 23:56:36,255806357,351760000,54.366097,10.141075,347.511457584364,1.468560473838236,124.44258160734273,136.93112402297874,0,0.0,54.366097,10.141075,0.05345248380129589,0.8315224857704989,,,,,,,,,,,,,
2022-07-05 23:56:42,255806357,351760000,54.366088,10.141118,348.358118184112,1.573661649352402,124.31301264038518,135.95489445627317,0,0.0,54.366088,10.141118,0.05234989200863931,0.9588698591746698,,,,,,,,,,,,,
2022-07-05 23:56:48,255806357,351760000,54.366081,10.141167,351.9952557081719,1.7733853555220178,124.54361827340199,132.5483625652301,0,0.0,54.366081,10.141167,0.05130183585313175,1.0335223805826355,,,,,,,,,,,,,
2022-07-05 23:56:54,255806357,351760000,54.366077,10.141214,355.2111286986439,1.6901918734327783,125.09722908678668,129.88610038814278,0,0.0,54.366077,10.141214,0.05048920086393088,0.9681467819814459,,,,,,,,,,,,,
2022-07-05 23:57:00,255806357,351760000,54.366075,10.141255,357.2508615303003,1.4709235596421926,125.56049834340843,128.3096368131081,0,0.0,54.366075,10.141255,0.04991684665226782,0.7166662293184629,,,,,,,,,,,,,
2022-07-05 23:57:06,255806357,351760000,54.366074,10.141295,358.5902690185185,1.4338138521668768,126.05847597238471,127.46820695386623,0,0.0,54.366074,10.141295,0.049319114470842335,0.752515144657861,,,,,,,,,,,,,
2022-07-05 23:57:12,255806357,351760000,54.366072,10.141337,357.3162210294974,1.506717133024144,126.82309413416226,129.50687310466486,0,0.0,54.366072,10.141337,0.04853617710583153,1.039667818581859,,,,,,,,,,,,,
2022-07-05 23:57:18,255806357,351760000,54.366069,10.141379,355.9780046387989,1.5088073111701954,127.58118327037977,131.60317863158087,0,0.0,54.366069,10.141379,0.047697084233261335,1.0749182780904154,,,,,,,,,,,,,
2022-07-05 23:57:24,255806357,351760000,54.366066,10.141421,355.9780051550915,1.508807313997096,128.36626491947288,132.38825976438136,0,0.0,54.366066,10.141421,0.046867170626349895,1.0749182816164164,,,,,,,,,,,,,
2022-07-05 23:57:30,255806357,351760000,54.366063,10.141464,356.0712440718769,1.5445543385976628,129.00829163236563,132.93704756048874,0,0.0,54.366063,10.141464,0.046024838012958966,1.0058714692668689,,,,,,,,,,,,,
2022-07-05 23:57:36,255806357,351760000,54.36606,10.141508,356.1602643118855,1.5803053193782866,129.818187385592,133.6579230737065,0,0.0,54.36606,10.141508,0.04514632829373651,1.1114025834082855,,,,,,,,,,,,,
2022-07-05 23:57:42,255806357,351760000,54.366055,10.141552,353.6173770728244,1.5866740069734695,130.57144384708135,136.95406677425694,0,0.0,54.366055,10.141552,0.04417224622030238,1.1516257724959167,,,,,,,,,,,,,
2022-07-05 23:57:48,255806357,351760000,54.366049,10.141591,351.38842648391915,1.413682781031122,131.14294934784994,139.7545228639308,0,0.0,54.366049,10.141591,0.04348272138228942,0.8271930794110111,,,,,,,,,,,,,
2022-07-05 23:57:54,255806357,351760000,54.366041,10.141632,349.1274260796293,1.4964129648393556,131.42744868010607,142.30002260047678,0,0.0,54.366041,10.141632,0.042783477321814256,0.7035826084283314,,,,,,,,,,,,,
2022-07-05 23:58:00,255806357,351760000,54.36603,10.141681,347.5389135763798,1.798793555836797,131.60355744094215,144.06464386456236,0,0.0,54.36603,10.141681,0.0418207343412527,0.8837284269158117,,,,,,,,,,,,,
2022-07-05 23:58:06,255806357,351760000,54.366026,10.141726,354.999354353553,1.6187878456574365,132.06113186344857,137.0617775098956,0,0.0,54.366026,10.141726,0.0412694384449244,0.6489120144370082,,,,,,,,,,,,,
2022-07-05 23:58:12,255806357,351760000,54.366025,10.141768,358.6573758706872,1.5054616733384114,132.42689885724747,133.76952298656028,0,0.0,54.366025,10.141768,0.04089146868250541,0.4671855805695397,,,,,,,,,,,,,
2022-07-05 23:58:18,255806357,351760000,54.366023,10.14181,357.316224977094,1.5067171712413376,132.83322298289158,135.51699800579757,0,0.0,54.366023,10.14181,0.04048920086393088,0.5029330468478908,,,,,,,,,,,,,
2022-07-05 23:58:24,255806357,351760000,54.366021,10.141852,357.31622533821644,1.5067171748671622,133.44802762545828,136.13180228724184,0,0.0,54.366021,10.141852,0.0400280777537797,0.645002320332835,,,,,,,,,,,,,
2022-07-05 23:58:30,255806357,351760000,54.366015,10.141891,351.388434428312,1.4136827762450566,134.18333282941205,142.79489840110006,0,0.0,54.366015,10.141891,0.03949622030237581,0.7523160879144681,,,,,,,,,,,,,
2022-07-05 23:58:36,255806357,351760000,54.36601,10.141934,353.47021926069834,1.5510698409200832,135.3818879580195,141.91166869732115,0,0.0,54.36601,10.141934,0.03892602591792657,1.0083409971127901,,,,,,,,,,,,,
2022-07-05 23:58:42,255806357,351760000,54.366005,10.141977,353.47022012055106,1.5510698423282452,136.61554076626794,143.14532064571688,0,0.0,54.366005,10.141977,0.03837311015118791,1.0083410018653234,,,,,,,,,,,,,
2022-07-05 23:58:48,255806357,351760000,54.365997,10.142016,348.584168228269,1.4261120203691893,137.23421368817884,148.65004545990985,0,0.0,54.365997,10.142016,0.03757829373650108,0.8781553343273074,,,,,,,,,,,,,
2022-07-05 23:58:54,255806357,351760000,54.365989,10.142053,347.98459107913897,1.3559543201082211,137.99799420505275,150.01340312591378,0,0.0,54.365989,10.142053,0.03655777537796976,1.1033762756528098,,,,,,,,,,,,,
2022-07-05 23:59:00,255806357,351760000,54.36598,10.142087,345.39521814427127,1.2595747638830024,139.03989779454866,153.6446796502774,0,0.0,54.36598,10.142087,0.03549676025917927,1.2370188645119258,,,,,,,,,,,,,
2022-07-05 23:59:06,255806357,351760000,54.365972,10.142116,344.8076056305332,1.077314584147713,139.8777636532318,155.0701580226986,0,0.0,54.365972,10.142116,0.03458423326133909,1.025667036906262,,,,,,,,,,,,,
2022-07-05 23:59:12,255806357,351760000,54.365965,10.142142,345.15650151279885,0.9642723638304228,140.59508668874304,155.43858517594418,0,0.0,54.365965,10.142142,0.03383693304535637,0.8430279633075846,,,,,,,,,,,,,
2022-07-05 23:59:18,255806357,351760000,54.365957,10.142163,339.4439766036183,0.804342121209285,140.85487458500108,161.4108979813828,0,0.0,54.365957,10.142163,0.03324676025917927,0.5450222653140641,,,,,,,,,,,,,
2022-07-05 23:59:24,255806357,351760000,54.365952,10.14218,343.8531223899985,0.6345233871945972,140.96985239970235,157.11673000970387,0,0.0,54.365952,10.14218,0.032882829373650106,0.31980958149446104,211283440.0,54.365952,10.14218,343.8531223899985,0.6345233871945972,283.3282497846362,299.47512739463775,0.0,0.0,54.365952,10.14218,0.10012473002159827,0.17786693106925192
2022-07-05 23:59:30,255806357,211283440,54.36595,10.142195,352.52267895916043,0.5421854894403809,283.11655470134224,290.5938757421818,0,0.0,54.36595,10.142195,0.09985745140388767,0.30576684581449454,,,,,,,,,,,,,
2022-07-05 23:59:36,255806357,211283440,54.36595,10.142211,0.0,0.5733497080623091,282.97111970433536,282.97111970433536,0,0.0,54.36595,10.142211,0.09961879049676026,0.2516413480548789,,,,,,,,,,,,,
2022-07-05 23:59:42,255806357,211283440,54.36595,10.14223,0.0,0.6808527791509392,282.9776115465346,282.9776115465346,72,0.012495140388768897,54.36615789787276,10.14223,0.09983747300215982,0.21786369429934901,,,,,,,,,,,,,
2022-07-05 23:59:48,255806357,211283440,54.365946,10.142256,351.38844410546915,0.9424551802607584,283.10611570318486,291.7176715977157,54,0.012579913606911446,54.36615293353592,10.142202209739411,0.1004659827213823,0.6112257804390512,,,,,,,,,,,,,
